"CERF.A1","CERF.A2","CERF.B1","CERF.B2","CERF.C1","CERF.C2","Dependency trees.longest_distance","Dependency trees.average_distance_all","freq.ratio_in_first_10","freq.ratio_in_first_100","freq.ratio_in_first_1000","freq.ratio_in_further","lengths.avg_sentence_length_without_spaces","lengths.avg_word_length_with_spaces","lengths.avg_words_per_sentence","Ratios.ratio_adverbs","Ratios.ratio_pronouns","Ratios.ratio_determiners","Ratios.ratio_conjunctions","Ratios.ratio_subconjunctions","Ratios.ratio_coconjunctions","relfreq func.ADP","relfreq func.AUX","relfreq func.DET","relfreq func.PART","relfreq func.PRON","relfreq func.OVERALL","relfreq func.INTJ","sentiment.sentiment","sentiment.formality","TTR.ttr","author"
-0.530357026022452,0.264861981949901,0.921275641813515,0.454906938045123,1.82120385719396,-0.85320158640784,0.155785127171862,-0.311247317710889,-0.769028514838777,-1.3211841604042,-1.43480478592299,1.94749245310108,-0.95252408231257,0.297118101541603,-0.93251937714056,-0.367267685382846,0.569969501460278,0.15952314871429,-0.856145892487092,0.137647310805834,-1.20134379766933,0.802043043058945,-1.3375408987711,0.357780639530074,-0.873811277523337,0.652350888840672,-0.436299864196012,NA,0.928714556978377,0.736036892742611,0.835640089160567,"GPT"
0.352660648985089,0.169950308112745,-0.559733469740662,-0.41044553645892,0.533961796666883,-0.239220504666039,0.77892563585931,-0.162437098216013,2.79350928865965,-0.123538951413662,-0.4345899330843,-0.829388932677037,-1.34481146676355,-1.01984785280865,-0.699592159625431,0.134748680546352,-0.112291953063126,1.90922149473664,-1.29374087736586,-0.917945574293276,-1.11359671227753,0.854044656519093,-0.377374869109863,1.64942762847079,-1.04125628271091,-0.203648207601448,0.50261344900213,NA,-2.01513535948139,0.475320126076317,0.808332163977403,"GPT"
-1.33766351838538,-0.663221152061343,-0.210109607703928,0.657365134508364,-0.933727294173432,-0.85320158640784,-1.09049589020303,-1.00040619948797,-0.753259706038819,-1.43242905533897,-1.08319693783522,0.897495347384722,-0.703254129974976,1.1628735613048,-1.08020873607225,-0.69424361798231,-0.44885155964643,-1.33256135040634,-0.884385580559914,-0.255348660572127,-0.993193425119166,0.729946480840424,-1.39646579633088,-1.0006098805395,0.856288939982322,-0.32700626914681,-1.14916088770699,NA,-1.83114473970265,0.157526219397827,1.40597726760402,"GPT"
-0.740140971170526,-0.863595720914735,1.73116848804697,-0.811485540848422,0.0282886268602111,0.275246823765931,-0.467355381515586,0.225420383537948,0.340935263910879,-1.53061770580906,-1.78289371769414,0.433839808277332,-1.1422930762339,0.503046223660102,-1.17031165589108,-0.465476064653552,0.293190504711394,1.60376252078251,-0.988496427764633,-1.38256118454599,-0.426280195193191,0.454870366529767,-1.152755110317,1.21658837714957,-0.93610881771077,0.164969769056321,-0.441456961543013,NA,-2.01513535948139,0.255578875897035,0.839726501240454,"GPT"
-0.891185481960639,0.11868743086656,-0.0461312568226227,0.944250864615051,1.4183014736559,1.20826562100459,-1.09049589020303,-0.93916190898093,-1.26536210717906,-0.464255455797372,-0.790121418159278,-0.959514548244354,1.11237430664615,0.644178090166953,0.590790867840617,1.2725204711859,1.2700147727898,-0.81222534095288,-0.409355039262954,-0.817722906538977,-0.0237160530806142,0.489756437753119,-0.928053650553519,-0.516718358780278,-1.45412750479607,1.46073253819357,-0.412251718660335,NA,-1.09518226058771,-0.723781707130094,1.02858841886958,"GPT"
-0.932642889446447,-0.090839699230136,0.375710837977753,0.778388172907997,1.24980511675688,0.961565447002769,-1.09049589020303,-1.10401202661846,-0.898332746998441,-0.463396337608717,-0.23178842741801,-0.314858511122211,0.0557066661917692,0.463194582995667,-0.182286535119075,0.115614605368621,2.67181743566253,-1.00207569523004,-0.774907350047908,-0.226740075237229,-0.868375350764996,0.372636532929732,-0.366562657057423,-0.98581091228727,-1.02925762302446,2.7839263309184,0.876047364082027,NA,1.29669579653585,-0.0370637343634601,0.58805265936915,"GPT"
1.22482272773042,-0.750531700872069,-0.730055690779027,0.0257049267245533,-0.470676598640282,-0.85320158640784,-1.09049589020303,-0.335875985902927,-0.0580214905773676,0.613263682769688,0.425191636693754,-0.379339607430527,0.453726922932278,-0.625573281051989,0.65046942512322,0.429713554639276,-1.24885571689782,0.969409060307334,1.85996735997755,1.13805267740603,1.71419681830476,-1.78183996781611,0.751120277117916,0.826004525028412,1.61409689791073,-1.30336627622806,-0.369427612883258,NA,0.560733317420907,0.736036892742611,-1.37517278780389,"Llama"
1.45715089301025,0.150408062349762,-1.17975312835079,0.371388435143751,-1.46294817380965,-0.327556814147408,-1.09049589020303,-0.740839544441745,-0.699645756118958,0.356071678991775,0.483076498471954,-0.0168384154691687,0.410404166238976,-0.587444031130314,0.595282802259737,1.19088575753719,-1.63609467520132,0.538112169459555,1.84327486078169,1.73807597417847,1.31846422686871,-1.77182335189876,0.568217377799704,0.562876540507967,1.89096173957991,-1.66515319542596,-0.793486015421758,NA,0.560733317420907,0.736036892742611,-1.67444013973411,"Llama"
0.94138835338716,1.07545338173479,-1.49608098685227,-1.62415056442604,-0.0378681204768898,1.18924839584395,-1.71363639889048,-0.482685559934767,1.4540782299105,-0.00945976467804553,-0.0793555909136864,-0.0182026356323756,-1.71050822309423,-0.627840851977235,-1.17967299820992,-1.01785156230266,-0.636272062191685,0.0340552144701893,-0.241200976301875,-1.03254856217022,0.329283791252395,-0.395999419750078,-0.331894774816499,0.368563977499127,-0.108736251396675,-0.564009786994759,-0.848159259463329,NA,-0.359219781472769,-1.30770914707919,0.0464055552758367,"Llama"
1.48596384873852,-1.40232570027365,-1.66471008372995,-1.46501458111058,0.800276711640294,-0.85320158640784,0.77892563585931,1.26296692860164,0.317182149585582,1.58849783203665,1.95867423169637,-1.4430085542138,0.398109870420607,-1.70626612549603,1.15228267023069,1.00897790735837,1.16436676586336,-0.795338099495078,1.04736082108496,0.849954307643057,0.83494312246594,0.376976376379673,0.896092694285382,-1.30970843678689,0.593261977373146,0.991700911902653,1.38764007256718,NA,0.560733317420907,-2.07507565103438,-1.01398447897071,"Llama"
