"CERF.A1","CERF.A2","CERF.B1","CERF.B2","CERF.C1","CERF.C2","Dependency trees.longest_distance","Dependency trees.average_distance_all","freq.ratio_in_first_10","freq.ratio_in_first_100","freq.ratio_in_first_1000","freq.ratio_in_further","lengths.avg_sentence_length_without_spaces","lengths.avg_word_length_with_spaces","lengths.avg_words_per_sentence","Ratios.ratio_adverbs","Ratios.ratio_pronouns","Ratios.ratio_determiners","Ratios.ratio_conjunctions","Ratios.ratio_subconjunctions","Ratios.ratio_coconjunctions","relfreq func.ADP","relfreq func.AUX","relfreq func.DET","relfreq func.PART","relfreq func.PRON","relfreq func.OVERALL","relfreq func.INTJ","sentiment.sentiment","sentiment.formality","TTR.ttr","author"
0.654255319148936,0.076241134751773,0.099290780141844,0.051418439716312,0.0407801418439716,0.00177304964539007,10,2.71972126487152,0.238010657193606,0.410301953818828,0.557726465364121,0.264653641207815,111.592592592593,5.35168738898757,20.8518518518519,0.125,0.101351351351351,0.209459459459459,0.138513513513514,0.0439189189189189,0.0945945945945946,0.118670886075949,0.0300632911392405,0.0981012658227848,0.0253164556962025,0.0474683544303797,0.32120253164557,0.00158227848101265,4,0.992895204262877,0.563055062166963,"GPT"
0.646447140381282,0.072790294627383,0.11265164644714,0.0589254766031196,0.0450606585788561,0.00173310225303292,9,2.70657112390204,0.240837696335079,0.394415357766143,0.56369982547993,0.261780104712042,114.444444444444,5.39267015706806,21.2222222222222,0.119496855345912,0.10062893081761,0.182389937106918,0.116352201257862,0.0408805031446541,0.0754716981132075,0.11864406779661,0.0292758089368259,0.0893682588597843,0.0215716486902928,0.049306625577812,0.308166409861325,NA,16,0.99825479930192,0.558464223385689,"GPT"
0.630182421227197,0.087893864013267,0.101160862354892,0.0497512437810945,0.0563847429519071,0.00165837479270315,10,2.95002504358345,0.25,0.385906040268456,0.538590604026846,0.280201342281879,121.814814814815,5.51845637583893,22.0740740740741,0.11377245508982,0.0898203592814371,0.20059880239521,0.110778443113772,0.0329341317365269,0.0778443113772455,0.112244897959184,0.0262390670553936,0.097667638483965,0.032069970845481,0.043731778425656,0.311953352769679,NA,5,0.99496644295302,0.567114093959732,"GPT"
0.674157303370786,0.0754414125200642,0.120385232744783,0.0449438202247191,0.0385232744783306,0,9,2.79817812667721,0.254045307443366,0.391585760517799,0.542071197411003,0.263754045307443,118.068965517241,5.54045307443366,21.3103448275862,0.0672514619883041,0.087719298245614,0.228070175438596,0.119883040935673,0.0380116959064327,0.0818713450292398,0.106837606837607,0.0341880341880342,0.111111111111111,0.0213675213675214,0.0427350427350427,0.316239316239316,NA,2,1,0.55663430420712,"GPT"
0.582329317269076,0.116465863453815,0.104417670682731,0.0642570281124498,0.034136546184739,0.00200803212851405,12,2.7417001351594,0.206122448979592,0.36530612244898,0.514285714285714,0.255102040816327,111.56,5.69183673469388,19.64,0.0918727915194346,0.0742049469964664,0.176678445229682,0.109540636042403,0.0353356890459364,0.0742049469964664,0.101899827288428,0.0293609671848014,0.0863557858376511,0.0397236614853195,0.0362694300518135,0.293609671848014,NA,10,0.997959183673469,0.610204081632653,"GPT"
0.620253164556962,0.106690777576854,0.104882459312839,0.0560578661844485,0.0560578661844485,0.00180831826401446,13,2.83332668368986,0.228102189781022,0.385036496350365,0.534671532846715,0.273722627737226,106.214285714286,5.42700729927007,19.5714285714286,0.0953947368421053,0.101973684210526,0.213815789473684,0.134868421052632,0.0526315789473684,0.0822368421052632,0.0914826498422713,0.026813880126183,0.102523659305994,0.0410094637223975,0.0488958990536278,0.310725552050473,NA,11,0.994525547445255,0.569343065693431,"GPT"
0.629981024667932,0.110056925996205,0.0834914611005693,0.0398481973434535,0.0455407969639469,0.00189753320683111,11,2.76964200156928,0.228406909788868,0.383877159309021,0.508637236084453,0.282149712092131,114.76,5.50671785028791,20.8,0.0830449826989619,0.0622837370242214,0.214532871972318,0.124567474048443,0.0346020761245675,0.0899653979238754,0.106209150326797,0.0326797385620915,0.101307189542484,0.0375816993464052,0.0294117647058823,0.30718954248366,NA,19,0.996153846153846,0.583493282149712,"GPT"
0.669758812615955,0.12987012987013,0.116883116883117,0.051948051948052,0.0482374768089054,0,13,3.0019157041256,0.247637051039698,0.389413988657845,0.516068052930057,0.283553875236295,113.192307692308,5.56332703213611,20.3461538461538,0.0706713780918728,0.088339222614841,0.219081272084806,0.123674911660777,0.0353356890459364,0.088339222614841,0.117460317460317,0.0285714285714286,0.0984126984126984,0.0396825396825397,0.0396825396825397,0.323809523809524,NA,12,0.992438563327032,0.574669187145558,"GPT"
0.675097276264591,0.101167315175097,0.116731517509728,0.0350194552529183,0.0369649805447471,0.00778210116731517,9,2.83616120182173,0.255402750491159,0.414538310412574,0.510805500982318,0.233791748526523,105.92,5.20235756385069,20.32,0.119834710743802,0.119834710743802,0.239669421487603,0.161157024793388,0.0371900826446281,0.12396694214876,0.109271523178808,0.0463576158940397,0.0960264900662252,0.0264900662251656,0.0480132450331126,0.326158940397351,NA,6,1,0.569744597249509,"GPT"
0.619791666666667,0.0902777777777778,0.112847222222222,0.0555555555555556,0.0295138888888889,0.00173611111111111,10,2.87506354762131,0.242582897033159,0.397905759162304,0.511343804537522,0.260034904013962,103.275862068966,5.22687609075044,19.7586206896552,0.0801393728222996,0.121951219512195,0.229965156794425,0.128919860627178,0.0139372822299651,0.114982578397213,0.104229607250755,0.0392749244712991,0.0996978851963746,0.0317220543806647,0.0528700906344411,0.327794561933535,NA,6,0.996509598603839,0.546247818499127,"GPT"
0.650170648464164,0.0784982935153584,0.110921501706485,0.0443686006825939,0.0324232081911263,0,12,3.08547455872245,0.256013745704467,0.398625429553265,0.5,0.247422680412371,105.896551724138,5.2766323024055,20.0689655172414,0.0944055944055944,0.115384615384615,0.251748251748252,0.122377622377622,0.0174825174825175,0.104895104895105,0.108983799705449,0.0338733431516937,0.106038291605302,0.0250368188512518,0.04860088365243,0.322533136966127,NA,0,0.998281786941581,0.553264604810997,"GPT"
0.632027257240204,0.0715502555366269,0.136286201022147,0.0528109028960818,0.0357751277683135,0,8,2.77818543552316,0.228522336769759,0.383161512027491,0.489690721649485,0.243986254295533,94.5757575757576,5.36254295532646,17.6363636363636,0.0893470790378007,0.106529209621993,0.257731958762887,0.11340206185567,0.0206185567010309,0.0927835051546392,0.0946142649199418,0.0465793304221252,0.109170305676856,0.0334788937409025,0.0451237263464338,0.328966521106259,NA,-1,0.998281786941581,0.587628865979381,"GPT"
0.671209540034072,0.0732538330494037,0.115843270868825,0.0425894378194208,0.0374787052810903,0.00170357751277683,10,2.75057982822112,0.253012048192771,0.399311531841652,0.509466437177281,0.247848537005164,103.233333333333,5.33046471600688,19.3666666666667,0.0652920962199313,0.106529209621993,0.240549828178694,0.144329896907216,0.0137457044673539,0.130584192439863,0.113069016152717,0.0323054331864904,0.102790014684288,0.0234948604992658,0.0455212922173275,0.317180616740088,NA,5,1,0.564543889845095,"GPT"
0.648648648648649,0.0918918918918919,0.0972972972972973,0.0558558558558558,0.0684684684684685,0.009009009009009,13,2.81918821706987,0.229090909090909,0.423636363636364,0.570909090909091,0.229090909090909,112.423076923077,5.31454545454545,21.1538461538462,0.102739726027397,0.160958904109589,0.202054794520548,0.133561643835616,0.0410958904109589,0.0924657534246575,0.0992,0.0464,0.0944,0.0336,0.0752,0.3488,NA,5,0.994545454545455,0.572727272727273,"GPT"
0.641891891891892,0.0861486486486486,0.0996621621621622,0.0675675675675676,0.0540540540540541,0.0101351351351351,9,2.55859334468221,0.210526315789474,0.402376910016978,0.560271646859083,0.202037351443124,108.793103448276,5.35653650254669,20.3103448275862,0.110410094637224,0.151419558359621,0.201892744479495,0.135646687697161,0.0630914826498423,0.0725552050473186,0.093841642228739,0.0483870967741935,0.093841642228739,0.0234604105571848,0.0703812316715543,0.331378299120235,0.00146627565982404,11,0.99660441426146,0.601018675721562,"GPT"
0.62303664921466,0.0837696335078534,0.0942408376963351,0.0610820244328098,0.0645724258289703,0.00523560209424083,10,2.65224086932652,0.22280701754386,0.426315789473684,0.554385964912281,0.231578947368421,102.48275862069,5.2140350877193,19.6551724137931,0.127450980392157,0.15359477124183,0.212418300653595,0.104575163398693,0.0294117647058823,0.0751633986928105,0.0953846153846154,0.0523076923076923,0.1,0.0292307692307692,0.0723076923076923,0.349230769230769,NA,9,0.992982456140351,0.554385964912281,"GPT"
0.656742556917688,0.0980735551663748,0.0945709281961471,0.0490367775831874,0.0577933450087566,0.0052539404553415,9,2.62823239605927,0.215929203539823,0.398230088495575,0.553982300884956,0.242477876106195,107.428571428571,5.32389380530973,20.1785714285714,0.112179487179487,0.173076923076923,0.195512820512821,0.121794871794872,0.0352564102564102,0.0865384615384615,0.0858895705521472,0.0322085889570552,0.093558282208589,0.0276073619631902,0.0828220858895705,0.322085889570552,NA,17,0.998230088495575,0.569911504424779,"GPT"
0.80564263322884,0.0846394984326019,0.0815047021943574,0.04858934169279,0.0360501567398119,0,9,2.79082519555925,0.233226837060703,0.439297124600639,0.583067092651757,0.23482428115016,115.857142857143,5.18210862619808,22.3571428571429,0.114114114114114,0.057057057057057,0.252252252252252,0.216216216216216,0.0600600600600601,0.156156156156156,0.0688259109311741,0.0661268556005398,0.11336032388664,0.0445344129554656,0.0256410256410256,0.318488529014845,NA,13,1,0.396166134185303,"Llama"
0.808936825885978,0.0832049306625578,0.0801232665639445,0.0523882896764253,0.0261941448382126,0,12,2.88616353430181,0.230769230769231,0.436420722135008,0.58712715855573,0.237048665620094,117.142857142857,5.14913657770801,22.75,0.115044247787611,0.0589970501474926,0.250737463126844,0.215339233038348,0.0589970501474926,0.156342182890855,0.0704787234042553,0.0651595744680851,0.113031914893617,0.0425531914893617,0.0265957446808511,0.31781914893617,NA,12,1,0.39403453689168,"Llama"
0.816500711237553,0.0953058321479374,0.0640113798008535,0.0497866287339971,0.0213371266002845,0.00142247510668563,9,2.70708534682145,0.227536231884058,0.434782608695652,0.591304347826087,0.227536231884058,116.064516129032,5.21449275362319,22.258064516129,0.124661246612466,0.046070460704607,0.252032520325203,0.219512195121951,0.0704607046070461,0.149051490514905,0.0688806888068881,0.0627306273062731,0.114391143911439,0.044280442804428,0.020910209102091,0.311193111931119,NA,16,1,0.376811594202899,"Llama"
0.814184397163121,0.0978723404255319,0.0666666666666667,0.0453900709219858,0.0297872340425532,0.00141843971631205,9,2.70020238794827,0.226878612716763,0.434971098265896,0.588150289017341,0.232658959537572,115.677419354839,5.18208092485549,22.3225806451613,0.123655913978495,0.0456989247311828,0.244623655913978,0.220430107526882,0.0698924731182796,0.150537634408602,0.0698529411764706,0.0637254901960784,0.111519607843137,0.0441176470588235,0.0208333333333333,0.310049019607843,NA,15,1,0.378612716763006,"Llama"
0.855491329479769,0.10597302504817,0.0616570327552987,0.0366088631984586,0.0192678227360308,0.00770712909441233,9,2.8390506675708,0.271317829457364,0.439922480620155,0.569767441860465,0.248062015503876,106.12,5.14147286821705,20.64,0.0815602836879433,0.0673758865248227,0.24822695035461,0.163120567375887,0.0283687943262411,0.134751773049645,0.0905982905982906,0.0461538461538461,0.11965811965812,0.0307692307692308,0.0324786324786325,0.31965811965812,NA,5,0.99031007751938,0.496124031007752,"Llama"
0.782449725776965,0.111517367458867,0.0804387568555759,0.020109689213894,0.0383912248628885,0.00182815356489945,9,2.83676749043886,0.259328358208955,0.416044776119403,0.557835820895522,0.244402985074627,103.222222222222,5.19962686567164,19.8518518518519,0.0704697986577181,0.063758389261745,0.23489932885906,0.12751677852349,0.0100671140939597,0.11744966442953,0.0917721518987342,0.0443037974683544,0.110759493670886,0.0411392405063291,0.0300632911392405,0.318037974683544,NA,10,0.988805970149254,0.490671641791045,"Llama"
0.775,0.113461538461538,0.0653846153846154,0.025,0.0134615384615385,0,11,2.9245909166866,0.216634429400387,0.413926499032882,0.570599613152805,0.230174081237911,121.782608695652,5.41779497098646,22.4782608695652,0.0777385159010601,0.0706713780918728,0.212014134275618,0.169611307420495,0.0318021201413428,0.137809187279152,0.0851419031719533,0.0517529215358932,0.10016694490818,0.0283806343906511,0.0333889816360601,0.298831385642738,NA,8,0.990328820116054,0.526112185686654,"Llama"
0.855212355212355,0.0617760617760618,0.0714285714285714,0.0250965250965251,0.0366795366795367,0,9,2.76288344168262,0.250980392156863,0.47843137254902,0.635294117647059,0.192156862745098,110.478260869565,4.98235294117647,22.2608695652174,0.116,0.12,0.228,0.212,0.06,0.152,0.0943089430894309,0.0780487804878049,0.0926829268292683,0.0341463414634146,0.0487804878048781,0.347967479674797,NA,14,0.986274509803922,0.43921568627451,"Llama"
0.874039938556068,0.0737327188940092,0.0768049155145929,0.0291858678955453,0.0291858678955453,0,10,2.95493310950539,0.241486068111455,0.479876160990712,0.665634674922601,0.193498452012384,115.666666666667,4.8343653250774,24,0.136645962732919,0.130434782608696,0.226708074534162,0.192546583850932,0.062111801242236,0.130434782608696,0.0941644562334218,0.0769230769230769,0.096816976127321,0.0384615384615385,0.0557029177718833,0.362068965517241,NA,16,0.976780185758514,0.39938080495356,"Llama"
0.831062670299727,0.0762942779291553,0.0599455040871935,0.0231607629427793,0.0599455040871935,0,12,2.9900379084343,0.239339752407153,0.470426409903714,0.649243466299862,0.211829436038514,114.741935483871,4.89270976616231,23.4516129032258,0.129120879120879,0.129120879120879,0.214285714285714,0.186813186813187,0.0576923076923077,0.129120879120879,0.100961538461538,0.0685096153846154,0.09375,0.0348557692307692,0.0564903846153846,0.354567307692308,NA,13,0.980742778541953,0.419532324621733,"Llama"
0.825136612021858,0.0751366120218579,0.0546448087431694,0.0300546448087432,0.0491803278688525,0,12,3.06015346130594,0.244475138121547,0.468232044198895,0.646408839779006,0.218232044198895,116.032258064516,4.96823204419889,23.3548387096774,0.134986225895317,0.12396694214876,0.214876033057851,0.18732782369146,0.0578512396694215,0.129476584022039,0.0975903614457831,0.072289156626506,0.0939759036144578,0.0385542168674699,0.0542168674698795,0.356626506024096,NA,5,0.984806629834254,0.424033149171271,"Llama"
0.874051593323217,0.113808801213961,0.0743550834597876,0.0182094081942337,0.0424886191198786,0,10,2.90913427443213,0.220679012345679,0.475308641975309,0.66358024691358,0.20679012345679,114.642857142857,4.9537037037037,23.1428571428571,0.145896656534954,0.121580547112462,0.237082066869301,0.185410334346505,0.0699088145896656,0.115501519756839,0.0871862615587847,0.0779392338177015,0.103038309114927,0.0409511228533686,0.0528401585204756,0.361955085865258,NA,10,0.976851851851852,0.387345679012346,"Llama"
0.858662613981763,0.103343465045593,0.0805471124620061,0.0243161094224924,0.027355623100304,0,10,2.87905516357568,0.225308641975309,0.467592592592593,0.648148148148148,0.209876543209877,113.464285714286,4.90277777777778,23.1428571428571,0.13855421686747,0.120481927710843,0.237951807228916,0.180722891566265,0.0632530120481928,0.117469879518072,0.0887728459530026,0.0744125326370757,0.10313315926893,0.0365535248041775,0.0522193211488251,0.35509138381201,NA,13,0.976851851851852,0.415123456790123,"Llama"
0.875816993464052,0.108496732026144,0.0784313725490196,0.0287581699346405,0.0392156862745098,0,10,2.91318411635679,0.226790450928382,0.474801061007958,0.661803713527852,0.20159151193634,114.9375,4.87798408488064,23.5625,0.147668393782383,0.119170984455959,0.233160621761658,0.191709844559585,0.0647668393782383,0.126943005181347,0.0850340136054422,0.0770975056689342,0.102040816326531,0.0396825396825397,0.0521541950113379,0.356009070294785,NA,13,0.974801061007958,0.374005305039788,"Llama"
0.847457627118644,0.103235747303544,0.061633281972265,0.0231124807395994,0.0508474576271186,0,12,3.03003301704818,0.230889235569423,0.477379095163807,0.655226209048362,0.215288611544462,114.703703703704,4.83151326053042,23.7407407407407,0.12962962962963,0.132716049382716,0.231481481481481,0.182098765432099,0.058641975308642,0.123456790123457,0.0985155195681512,0.0742240215924427,0.101214574898785,0.0323886639676113,0.058029689608637,0.364372469635628,NA,14,0.978159126365055,0.419656786271451,"Llama"
0.854166666666667,0.0950520833333333,0.0703125,0.0221354166666667,0.0299479166666667,0,12,3.06625226394637,0.233201581027668,0.479578392621871,0.66403162055336,0.212121212121212,115.5,4.8695652173913,23.71875,0.132467532467532,0.124675324675325,0.238961038961039,0.181818181818182,0.0597402597402597,0.122077922077922,0.0926773455377574,0.0766590389016018,0.105263157894737,0.0366132723112128,0.0549199084668192,0.366132723112128,NA,16,0.977602108036891,0.396574440052701,"Llama"
0.79746835443038,0.0942334739803094,0.0745428973277075,0.0464135021097046,0.0365682137834037,0,9,2.89030890976188,0.223495702005731,0.436962750716332,0.601719197707736,0.216332378223496,121.1,5.20487106017192,23.2666666666667,0.121052631578947,0.0473684210526316,0.234210526315789,0.213157894736842,0.0763157894736842,0.136842105263158,0.0681265206812652,0.0596107055961071,0.108272506082725,0.0474452554744526,0.0218978102189781,0.305352798053528,NA,12,1,0.368194842406877,"Llama"
0.794076163610719,0.0944992947813822,0.0719322990126939,0.0521861777150917,0.0282087447108604,0,9,2.8885073490038,0.224137931034483,0.438218390804598,0.603448275862069,0.214080459770115,120.266666666667,5.18390804597701,23.2,0.121693121693122,0.0476190476190476,0.235449735449735,0.211640211640212,0.0740740740740741,0.137566137566138,0.0695970695970696,0.0586080586080586,0.108669108669109,0.0476190476190476,0.021978021978022,0.306471306471306,NA,12,1,0.367816091954023,"Llama"
0.78954802259887,0.0946327683615819,0.0748587570621469,0.0466101694915254,0.0310734463276836,0,9,2.89223437560039,0.22158273381295,0.435971223021583,0.601438848920863,0.215827338129496,120.633333333333,5.20719424460432,23.1666666666667,0.121372031662269,0.0474934036939314,0.232189973614776,0.211081794195251,0.0738786279683377,0.137203166226913,0.0684596577017115,0.058679706601467,0.107579462102689,0.0476772616136919,0.0220048899755501,0.30440097799511,NA,13,1,0.368345323741007,"Llama"
0.786324786324786,0.0752136752136752,0.0717948717948718,0.0444444444444444,0.0324786324786325,0,13,3.05109281782466,0.234887737478411,0.443868739205527,0.597582037996546,0.227979274611399,119.36,5.15371329879102,23.16,0.102990033222591,0.0764119601328904,0.242524916943522,0.186046511627907,0.0564784053156146,0.129568106312292,0.0895522388059701,0.0686567164179104,0.108955223880597,0.0313432835820895,0.0343283582089552,0.332835820895522,NA,8,0.994818652849741,0.426597582037997,"Llama"
0.679133858267717,0.100393700787402,0.0826771653543307,0.0649606299212598,0.0452755905511811,0.00393700787401574,11,2.99073678282956,0.237051792828685,0.418326693227092,0.535856573705179,0.221115537848606,115.666666666667,5.52988047808765,20.9166666666667,0.114503816793893,0.137404580152672,0.198473282442748,0.16412213740458,0.0267175572519084,0.137404580152672,0.0831946755407654,0.064891846921797,0.086522462562396,0.0249584026622296,0.0599001663893511,0.319467554076539,NA,17,0.99601593625498,0.525896414342629,"Llama"
0.747747747747748,0.0936936936936937,0.0774774774774775,0.0666666666666667,0.045045045045045,0,12,2.94613069234117,0.237226277372263,0.456204379562044,0.58029197080292,0.228102189781022,118.375,5.18430656934307,22.8333333333333,0.160409556313993,0.0989761092150171,0.228668941979522,0.187713310580205,0.0273037542662116,0.160409556313993,0.0867507886435331,0.0599369085173502,0.105678233438486,0.0299684542586751,0.0457413249211356,0.32807570977918,NA,10,0.987226277372263,0.461678832116788,"Llama"
0.776785714285714,0.103571428571429,0.0785714285714286,0.0732142857142857,0.0392857142857143,0.00535714285714285,10,2.72088805041312,0.20985401459854,0.434306569343066,0.567518248175182,0.233576642335766,112.384615384615,5.33211678832117,21.0769230769231,0.118466898954704,0.0696864111498258,0.24390243902439,0.198606271777003,0.0487804878048781,0.149825783972125,0.0727554179566563,0.0851393188854489,0.108359133126935,0.0325077399380805,0.0309597523219814,0.329721362229102,NA,9,1,0.423357664233577,"Llama"
0.78743961352657,0.0933977455716586,0.0789049919484702,0.0853462157809984,0.0402576489533011,0.00644122383252818,10,2.94822054265302,0.20983606557377,0.444262295081967,0.578688524590164,0.219672131147541,121,5.35573770491803,22.5925925925926,0.136222910216718,0.0773993808049536,0.244582043343653,0.195046439628483,0.0278637770897833,0.1671826625387,0.0759493670886076,0.0843881856540084,0.111111111111111,0.029535864978903,0.0351617440225035,0.336146272855134,NA,11,1,0.39672131147541,"Llama"
0.779661016949153,0.101694915254237,0.0893682588597843,0.0693374422187981,0.0431432973805855,0.0061633281972265,10,2.96231596586539,0.21283255086072,0.449139280125196,0.571205007824726,0.234741784037559,127.074074074074,5.36932707355243,23.6666666666667,0.135542168674699,0.0753012048192771,0.243975903614458,0.207831325301205,0.0331325301204819,0.174698795180723,0.076510067114094,0.0859060402684564,0.108724832214765,0.0308724832214765,0.0335570469798658,0.335570469798658,NA,5,1,0.384976525821596,"Llama"
0.712933753943218,0.110410094637224,0.0851735015772871,0.0536277602523659,0.0378548895899054,0,11,2.81545659094796,0.195238095238095,0.407936507936508,0.541269841269841,0.265079365079365,112.5,5.35714285714286,21,0.125373134328358,0.0985074626865672,0.265671641791045,0.107462686567164,0.026865671641791,0.0805970149253731,0.0802721088435374,0.0693877551020408,0.12108843537415,0.0353741496598639,0.0448979591836735,0.351020408163265,NA,16,0.995238095238095,0.496825396825397,"Mistral"
0.703937007874016,0.100787401574803,0.0771653543307087,0.062992125984252,0.0393700787401575,0.00157480314960629,12,2.80832849539429,0.19872813990461,0.421303656597774,0.556438791732909,0.260731319554849,111.3,5.30842607313196,20.9666666666667,0.122388059701493,0.0955223880597015,0.256716417910448,0.104477611940299,0.0208955223880597,0.0835820895522388,0.0814111261872456,0.0719131614654003,0.116689280868385,0.039348710990502,0.0434192672998643,0.352781546811398,NA,15,0.995230524642289,0.491255961844197,"Mistral"
0.705047318611987,0.105678233438486,0.0946372239747634,0.0615141955835962,0.0347003154574132,0.00157728706624605,11,2.8279177436785,0.192063492063492,0.420634920634921,0.558730158730159,0.261904761904762,106.903225806452,5.26031746031746,20.3225806451613,0.108108108108108,0.0930930930930931,0.264264264264264,0.114114114114114,0.03003003003003,0.0840840840840841,0.0816326530612245,0.072108843537415,0.119727891156463,0.0380952380952381,0.0421768707482993,0.353741496598639,NA,17,0.995238095238095,0.496825396825397,"Mistral"
